,language,url,query,documentation
759,python,https://github.com/twilio/twilio-python/blob/c867895f55dcc29f522e6e8b8868d0d18483132f/twilio/rest/preview/hosted_numbers/authorization_document/dependent_hosted_number_order.py#L74-L105,read properties file,"Lists DependentHostedNumberOrderInstance records from the API as a list.
        Unlike stream(), this operation is eager and will load `limit` records into
        memory before returning.

        :param DependentHostedNumberOrderInstance.Status status: The Status of this HostedNumberOrder.
        :param unicode phone_number: An E164 formatted phone number.
        :param unicode incoming_phone_number_sid: IncomingPhoneNumber sid.
        :param unicode friendly_name: A human readable description of this resource.
        :param unicode unique_name: A unique, developer assigned name of this HostedNumberOrder.
        :param int limit: Upper limit for the number of records to return. list() guarantees
                          never to return more than limit.  Default is no limit
        :param int page_size: Number of records to fetch per request, when not set will use
                              the default value of 50 records.  If no page_size is defined
                              but a limit is defined, list() will attempt to read the limit
                              with the most efficient page size, i.e. min(limit, 1000)

        :returns: Generator that will yield up to limit results
        :rtype: list[twilio.rest.preview.hosted_numbers.authorization_document.dependent_hosted_number_order.DependentHostedNumberOrderInstance]"
760,java,https://github.com/dita-ot/dita-ot/blob/ea776b3c60c03d9f033b6f7ea072349e49dbcdd2/src/main/java/org/dita/dost/module/GenMapAndTopicListModule.java#L849-L857,copy to clipboard,Filter copy-to where target is used directly.
761,python,https://github.com/openclimatedata/pymagicc/blob/d896014832cf458d1e95e5878fd6d5961f3e2e05/pymagicc/core.py#L105-L148,copy to clipboard,"Initialises a temporary directory structure and copy of MAGICC
        configuration files and binary."
762,java,https://github.com/eclipse/xtext-lib/blob/7063572e1f1bd713a3aa53bdf3a8dc60e25c169a/org.eclipse.xtext.xbase.lib/src/org/eclipse/xtext/xbase/lib/CollectionExtensions.java#L226-L229,copy to clipboard,"Returns an immutable copy of the specified {@code map}.

@param map
the map for which an immutable copy should be created. May not be <code>null</code>.
@return an immutable copy of the specified map."
763,java,https://github.com/apache/incubator-gobblin/blob/f029b4c0fea0fe4aa62f36dda2512344ff708bae/gobblin-data-management/src/main/java/org/apache/gobblin/data/management/copy/OwnerAndPermission.java#L64-L68,copy to clipboard,"Read a {@link org.apache.gobblin.data.management.copy.OwnerAndPermission} from a {@link java.io.DataInput}.
@throws IOException"
764,python,https://github.com/cimm-kzn/CGRtools/blob/15a19b04f6e4e1d0dab8e0d32a0877c7f7d70f34/CGRtools/containers/cgr.py#L136-L148,copy to clipboard,"create substructure containing atoms from nbunch list

        :param atoms: list of atoms numbers of substructure
        :param meta: if True metadata will be copied to substructure
        :param as_view: If True, the returned graph-view provides a read-only view
            of the original structure scaffold without actually copying any data"
765,python,https://github.com/iotile/coretools/blob/2d794f5f1346b841b0dcd16c9d284e9bf2f3c6ec/iotilebuild/iotile/build/config/site_scons/release.py#L99-L125,copy to clipboard,"Copy all files listed in a copy_files and copy_products section.

    Files listed in copy_files will be copied from the specified location
    in the current component to the specified path under the output
    folder.

    Files listed in copy_products will be looked up with a ProductResolver
    and copied copied to the specified path in the output folder.  There
    is not currently a way to specify what type of product is being resolved.
    The `short_name` given must be unique across all products from this
    component and its direct dependencies."
766,go,https://github.com/juju/juju/blob/ba728eedb1e44937c7bdc59f374b06400d0c7133/apiserver/common/storagecommon/volumes.go#L289-L304,convert html to pdf,"// VolumeAttachmentInfoToState converts a params.VolumeAttachmentInfo
// to a state.VolumeAttachmentInfo."
767,go,https://github.com/cilium/cilium/blob/6ecfff82c2314dd9d847645361b57e2646eed64b/pkg/k8s/factory_functions.go#L272-L281,convert html to pdf,// ConvertToIngress converts a *v1beta1.Ingress into a *v1beta1.Ingress
768,javascript,https://github.com/AlCalzone/node-coap-client/blob/e690881a7be677b922325ce0103ddab2fc3ca091/build/lib/Hostname.js#L21-L44,convert html to pdf,Takes an URL-safe hostname and converts it to an address to be used in UDP sockets
769,go,https://github.com/ethereum/go-ethereum/blob/b6c0234e0b5c9d459d1ed784c910f6348890d56b/cmd/puppeth/genesis.go#L310-L416,convert html to pdf,"// newParityChainSpec converts a go-ethereum genesis block into a Parity specific
// chain specification format."
770,php,https://github.com/anklimsk/cakephp-basic-functions/blob/7554e8b0b420fd3155593af7bf76b7ccbdc8701e/Vendor/langcode-conv/zendframework/zend-filter/src/Inflector.php#L464-L472,convert html to pdf,"Resolve named filters and convert them to filter objects.

@param  string $rule
@return FilterInterface"
771,php,https://github.com/PHLAK/Config/blob/7542c4bf3a4761233239d34104edff99abea1550/src/Loaders/Toml.php#L17-L30,convert html to pdf,"Retrieve the contents of a .toml file and convert it to an array of
configuration options.

@return array Array of configuration options"
772,go,https://github.com/opencontainers/runc/blob/dae70e8efea4199c8ac3d8c80eb23e1f75e60ebf/libcontainer/seccomp/config.go#L50-L55,convert html to pdf,"// ConvertStringToOperator converts a string into a Seccomp comparison operator.
// Comparison operators use the names they are assigned by Libseccomp's header.
// Attempting to convert a string that is not a valid operator results in an
// error."
773,php,https://github.com/bytic/helpers/blob/6a4f0388ba8653d65058ce63cf7627e38b9df041/src/Strings.php#L78-L91,convert html to pdf,"Converts all relative hrefs and image srcs to absolute

@param string $string
@param string $base
@return string"
774,java,https://github.com/wildfly/wildfly-core/blob/cfaf0479dcbb2d320a44c5374b93b944ec39fade/platform-mbean/src/main/java/org/jboss/as/platform/mbean/PlatformMBeanUtil.java#L111-L120,convert html to pdf,"Utility for converting {@link java.lang.management.MemoryUsage} to a detyped form.
@param memoryUsage the memory usage data object
@return the detyped representation"
775,php,https://github.com/ezsystems/ezpublish-kernel/blob/ef2ae730a46e9718ebd80f1047c0f8b866209ce9/eZ/Publish/Core/Persistence/Legacy/Content/FieldValue/Converter/MediaConverter.php#L53-L61,convert html to pdf,"Converts field definition data in $storageDef into $fieldDef.

@param \eZ\Publish\Core\Persistence\Legacy\Content\StorageFieldDefinition $storageDef
@param \eZ\Publish\SPI\Persistence\Content\Type\FieldDefinition $fieldDef"
776,java,https://github.com/google/closure-compiler/blob/d81e36740f6a9e8ac31a825ee8758182e1dc5aae/src/com/google/javascript/jscomp/DotFormatter.java#L170-L173,convert html to pdf,"Converts an AST to dot representation and appends it to the given buffer.
@param n the root of the AST described in the dot formatted string
@param inCFG Control Flow Graph.
@param builder A place to dump the graph."
777,php,https://github.com/propelorm/Propel/blob/3f7a284906ce3e402bcb101938270842fdad71fa/generator/lib/task/PropelDataDumpTask.php#L218-L248,convert html to pdf,"Create the data XML -> database map.

This is necessary because there is currently no other method of knowing which
data XML files correspond to which database.  This map allows us to convert multiple
data XML files into SQL.

@throws IOException - if unable to store properties"
778,ruby,https://github.com/dicom/rtkit/blob/08248bf294769ae5b45ed4a9671f0620d5740252/lib/rtkit/dose_volume.rb#L238-L246,convert html to pdf,"Builds a 3D dose pixel NArray from the dose images belonging to this
 DoseVolume. The array has shape [frames, columns, rows] and contains
 pixel values. To convert to dose values, the array must be multiplied
 with the scaling attribute.

 @return [NArray<Float>] a 3D numerical array"
779,java,https://github.com/PistoiaHELM/HELM2NotationToolkit/blob/ac5bb01fd5b4082134a8ef226bbe2ff0f60fcd38/src/main/java/org/helm/notation2/tools/HELM1Utils.java#L218-L290,convert html to pdf,"method to convert the first section into canonical first section

@param helm2notation HELM2Notation
@return an Object containing in the first place a Map of converted ids and
in the second place the firstSection
@throws IOException
@throws HELM1ConverterException if there were HELM2 features in the
HELMNotation
@throws HELM1FormatException if the adHocMonomers can not be found
@throws ClassNotFoundException
@throws ValidationException if a smiles as monomer is not valid
@throws ChemistryException if the Chemistry Engine can not be initialized
@throws org.helm.notation2.parser.exceptionparser.NotationException"
780,python,https://github.com/wonambi-python/wonambi/blob/1d8e3d7e53df8017c199f703bcab582914676e76/wonambi/attr/annotations.py#L1212-L1249,convert html to pdf,"Change the stage for one specific epoch.

        Parameters
        ----------
        epoch_start : int
            start time of the epoch, in seconds
        name : str
            description of the stage or qualifier.
        attr : str, optional
            either 'stage' or 'quality'
        save : bool
            whether to save every time one epoch is scored

        Raises
        ------
        KeyError
            When the epoch_start is not in the list of epochs.
        IndexError
            When there is no rater / epochs at all

        Notes
        -----
        In the GUI, you want to save as often as possible, even if it slows
        down the program, but it's the safer option. But if you're converting
        a dataset, you want to save at the end. Do not forget to save!"
